libc.so.6	_IO_fgetpos64	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_fgets	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_file_attach	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_file_close	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_file_close_it	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_file_doallocate	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_file_finish	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_file_fopen	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_file_init	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_file_jumps	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_file_open	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_file_overflow	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_file_read	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_file_seek	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_file_seekoff	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_file_setbuf	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_file_stat	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_file_sync	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_file_underflow	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_file_write	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_file_xsputn	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_flockfile	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_flush_all	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_flush_all_linebuffered	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_fopen	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_fprintf	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_fputs	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_fread	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_free_backup_area	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_free_wbackup_area	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_fsetpos	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_fsetpos64	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_ftell	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_ftrylockfile	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_funlockfile	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_fwrite	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_getc	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_getline	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_getline_info	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_gets	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_init	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_init_marker	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_init_wmarker	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_iter_begin	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_iter_end	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_iter_file	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_iter_next	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_least_wmarker	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_link_in	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_list_all	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_list_lock	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_list_resetlock	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_list_unlock	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_marker_delta	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_marker_difference	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_padn	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_peekc_locked	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_popen	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
