__strncpy_chk	sv2ms	NOSIGFE	__strncpy_chk
__swbuf	sv2ms	SIGFE	__swbuf
__swbuf_r	sv2ms	SIGFE	__swbuf_r
__vsnprintf_chk	variadic	SIGFE	__vsnprintf_chk
__vsprintf_chk	variadic	SIGFE	__vsprintf_chk
__wrap__ZdaPv	sv2ms	NOSIGFE	__wrap__ZdaPv
__wrap__ZdaPvRKSt9nothrow_t	sv2ms	NOSIGFE	__wrap__ZdaPvRKSt9nothrow_t
__wrap__ZdlPv	sv2ms	NOSIGFE	__wrap__ZdlPv
__wrap__ZdlPvRKSt9nothrow_t	sv2ms	NOSIGFE	__wrap__ZdlPvRKSt9nothrow_t
__wrap__Znam	sv2ms	NOSIGFE	__wrap__Znam
__wrap__ZnamRKSt9nothrow_t	sv2ms	NOSIGFE	__wrap__ZnamRKSt9nothrow_t
__wrap__Znwm	sv2ms	NOSIGFE	__wrap__Znwm
__wrap__ZnwmRKSt9nothrow_t	sv2ms	NOSIGFE	__wrap__ZnwmRKSt9nothrow_t
__xdrrec_getrec	sv2ms	SIGFE	__xdrrec_getrec
__xdrrec_setnonblock	sv2ms	SIGFE	__xdrrec_setnonblock
__xpg_sigpause	sv2ms	SIGFE	__xpg_sigpause
__xpg_strerror_r	sv2ms	SIGFE	__xpg_strerror_r
_alloca	sv2ms	NOSIGFE	__alloca
_dll_crt0	sv2ms	NOSIGFE	_dll_crt0
_Exit	sv2ms	SIGFE	_Exit
_exit	sv2ms	SIGFE	_exit
_feinitialise	sv2ms	NOSIGFE	_feinitialise
_fscanf_r	variadic	SIGFE	_fscanf_r
_get_osfhandle	sv2ms	SIGFE	_get_osfhandle
_longjmp	sv2ms	NOSIGFE	longjmp
_pipe	sv2ms	SIGFE	_pipe
_pthread_cleanup_pop	sv2ms	SIGFE	_pthread_cleanup_pop
_pthread_cleanup_push	sv2ms	SIGFE	_pthread_cleanup_push
_setjmp	sv2ms	NOSIGFE	setjmp
_setmode	sv2ms	SIGFE	cygwin_setmode
a64l	sv2ms	NOSIGFE	a64l
abort	sv2ms	NOSIGFE	abort
abs	sv2ms	NOSIGFE	abs
accept	sv2ms	SIGFE	cygwin_accept
accept4	sv2ms	SIGFE	accept4
access	sv2ms	SIGFE	access
acl	sv2ms	SIGFE	acl
acl_add_perm	sv2ms	NOSIGFE	acl_add_perm
acl_calc_mask	sv2ms	SIGFE	acl_calc_mask
acl_check	sv2ms	NOSIGFE	acl_check
acl_clear_perms	sv2ms	NOSIGFE	acl_clear_perms
acl_cmp	sv2ms	SIGFE	acl_cmp
acl_copy_entry	sv2ms	NOSIGFE	acl_copy_entry
acl_copy_ext	sv2ms	NOSIGFE	acl_copy_ext
acl_copy_int	sv2ms	NOSIGFE	acl_copy_int
acl_create_entry	sv2ms	SIGFE	acl_create_entry
acl_delete_def_file	sv2ms	SIGFE	acl_delete_def_file
acl_delete_entry	sv2ms	NOSIGFE	acl_delete_entry
acl_delete_perm	sv2ms	NOSIGFE	acl_delete_perm
acl_dup	sv2ms	SIGFE	acl_dup
acl_entries	sv2ms	NOSIGFE	acl_entries
