res_querydomain	int	-	residue
res_search	int	-	residue
res_send	int	-	residue
scalb	fp	double scalb (double, double)	residue
scalbf	fp	float scalbf (float, float)	residue
scalbl	fp	long double scalbl (long double, long int)	residue
signalfd	int	int signalfd (int, const sigset_t *, int)	probe
significand	fp	double significand (double)	residue
significandf	fp	float significandf (float)	residue
spawnlpe	int	int spawnlpe (int, const char *, const char *, ...)	probe
spawnv	int	int spawnv (int, const char *, const char *const *)	probe
spawnve	int	int spawnve (int, const char *, const char *const *, const char *const *)	probe
spawnvp	int	int spawnvp (int, const char *, const char *const *)	probe
spawnvpe	int	int spawnvpe (int, const char *, const char *const *, const char *const *)	probe
thrd_create	int	int thrd_create (thrd_t *, thrd_start_t, void *)	probe
thrd_current	int	thrd_t thrd_current (void)	probe
thrd_detach	int	int thrd_detach (thrd_t)	probe
thrd_equal	int	int thrd_equal (thrd_t, thrd_t)	probe
thrd_exit	int	volatile void thrd_exit (int)	probe
thrd_join	int	int thrd_join (thrd_t, int *)	probe
thrd_sleep	int	int thrd_sleep (const struct timespec *, struct timespec *)	probe
thrd_yield	int	void thrd_yield (void)	probe
timerfd_create	int	int timerfd_create (clockid_t, int)	probe
timerfd_gettime	int	int timerfd_gettime (int, struct itimerspec *)	probe
timerfd_settime	int	int timerfd_settime (int, int, const struct itimerspec *, struct itimerspec *)	probe
timezone	int	-	residue
tss_create	int	int tss_create (tss_t *, tss_dtor_t)	probe
tss_delete	int	void tss_delete (tss_t)	probe
tss_get	int	void *tss_get (tss_t)	probe
tss_set	int	int tss_set (tss_t, void *)	probe
ttyslot	int	-	residue
uname_x	int	-	residue
xdr_array	int	bool_t xdr_array (XDR *, char **, u_int *, u_int, u_int, xdrproc_t)	probe
xdr_bool	int	bool_t xdr_bool (XDR *, bool_t *)	probe
xdr_bytes	int	bool_t xdr_bytes (XDR *, char **, u_int *, u_int)	probe
xdr_char	int	bool_t xdr_char (XDR *, char *)	probe
xdr_double	fp	bool_t xdr_double (XDR *, double *)	probe
xdr_enum	int	bool_t xdr_enum (XDR *, enum_t *)	probe
xdr_float	fp	bool_t xdr_float (XDR *, float *)	probe
xdr_free	int	void xdr_free (xdrproc_t, void *)	probe
xdr_hyper	int	bool_t xdr_hyper (XDR *, quad_t *)	probe
xdr_int	int	bool_t xdr_int (XDR *, int *)	probe
xdr_int16_t	int	bool_t xdr_int16_t (XDR *, int16_t *)	probe
xdr_int32_t	int	bool_t xdr_int32_t (XDR *, int32_t *)	probe
xdr_int64_t	int	bool_t xdr_int64_t (XDR *, int64_t *)	probe
xdr_int8_t	int	bool_t xdr_int8_t (XDR *, int8_t *)	probe
xdr_long	int	bool_t xdr_long (XDR *, long int *)	probe
xdr_longlong_t	int	bool_t xdr_longlong_t (XDR *, quad_t *)	probe
xdr_netobj	int	bool_t xdr_netobj (XDR *, struct netobj *)	probe
xdr_opaque	int	bool_t xdr_opaque (XDR *, char *, u_int)	probe
xdr_pointer	int	bool_t xdr_pointer (XDR *, char **, u_int, xdrproc_t)	probe
xdr_reference	int	bool_t xdr_reference (XDR *, char **, u_int, xdrproc_t)	probe
xdr_short	int	bool_t xdr_short (XDR *, short int *)	probe
xdr_sizeof	int	u_long xdr_sizeof (xdrproc_t, void *)	probe
xdr_string	int	bool_t xdr_string (XDR *, char **, u_int)	probe
xdr_u_char	int	bool_t xdr_u_char (XDR *, u_char *)	probe
xdr_u_hyper	int	bool_t xdr_u_hyper (XDR *, u_quad_t *)	probe
xdr_u_int	int	bool_t xdr_u_int (XDR *, u_int *)	probe
xdr_u_int16_t	int	bool_t xdr_u_int16_t (XDR *, u_int16_t *)	probe
xdr_u_int32_t	int	bool_t xdr_u_int32_t (XDR *, u_int32_t *)	probe
xdr_u_int64_t	int	bool_t xdr_u_int64_t (XDR *, u_int64_t *)	probe
xdr_u_int8_t	int	bool_t xdr_u_int8_t (XDR *, u_int8_t *)	probe
xdr_u_long	int	bool_t xdr_u_long (XDR *, u_long *)	probe
xdr_u_longlong_t	int	bool_t xdr_u_longlong_t (XDR *, u_quad_t *)	probe
xdr_u_short	int	bool_t xdr_u_short (XDR *, u_short *)	probe
xdr_uint16_t	int	bool_t xdr_uint16_t (XDR *, uint16_t *)	probe
xdr_uint32_t	int	bool_t xdr_uint32_t (XDR *, uint32_t *)	probe
xdr_uint64_t	int	bool_t xdr_uint64_t (XDR *, uint64_t *)	probe
xdr_uint8_t	int	bool_t xdr_uint8_t (XDR *, uint8_t *)	probe
xdr_union	int	bool_t xdr_union (XDR *, enum_t *, char *, const struct xdr_discrim *, xdrproc_t)	probe
xdr_vector	int	bool_t xdr_vector (XDR *, char *, u_int, u_int, xdrproc_t)	probe
xdr_void	int	bool_t xdr_void (void)	probe
xdr_wrapstring	int	bool_t xdr_wrapstring (XDR *, char **)	probe
xdrmem_create	int	void xdrmem_create (XDR *, char *, u_int, enum xdr_op)	probe
xdrrec_create	int	void xdrrec_create (XDR *, u_int, u_int, void *, int (*) (void *, void *, int), int (*) (void *, void *, int))	probe
xdrrec_endofrecord	int	bool_t xdrrec_endofrecord (XDR *, bool_t)	probe
xdrrec_eof	int	bool_t xdrrec_eof (XDR *)	probe
xdrrec_skiprecord	int	bool_t xdrrec_skiprecord (XDR *)	probe
xdrstdio_create	int	void xdrstdio_create (XDR *, FILE *, enum xdr_op)	probe
