catanhl	func	NOSIGFE	-
catanl	func	NOSIGFE	-
catclose	func	SIGFE	-
catgets	func	SIGFE	-
catopen	func	SIGFE	-
cbrt	func	NOSIGFE	-
cbrtf	func	NOSIGFE	-
cbrtl	func	NOSIGFE	-
ccos	func	NOSIGFE	-
ccosf	func	NOSIGFE	-
ccosh	func	NOSIGFE	-
ccoshf	func	NOSIGFE	-
ccoshl	func	NOSIGFE	-
ccosl	func	NOSIGFE	-
ceil	func	NOSIGFE	-
ceilf	func	NOSIGFE	-
ceill	func	NOSIGFE	-
cexp	func	NOSIGFE	-
cexpf	func	NOSIGFE	-
cexpl	func	NOSIGFE	-
cfgetispeed	func	NOSIGFE	-
cfgetospeed	func	NOSIGFE	-
cfmakeraw	func	NOSIGFE	-
cfsetispeed	func	SIGFE	-
cfsetospeed	func	SIGFE	-
cfsetspeed	func	SIGFE	-
chdir	func	SIGFE	-
chmod	func	SIGFE	-
chown	func	SIGFE	-
chroot	func	SIGFE	-
cimag	func	NOSIGFE	-
cimagf	func	NOSIGFE	-
cimagl	func	NOSIGFE	-
clearenv	func	SIGFE	-
clearerr	func	SIGFE	-
clearerr_unlocked	func	SIGFE	-
clock	func	SIGFE	-
clock_getcpuclockid	func	SIGFE	-
clock_getres	func	SIGFE	-
clock_gettime	func	SIGFE	-
clock_nanosleep	func	SIGFE	-
clock_setres	func	SIGFE	-
clock_settime	func	SIGFE	-
clog	func	NOSIGFE	-
clog10	func	NOSIGFE	-
clog10f	func	NOSIGFE	-
clog10l	func	NOSIGFE	-
clogf	func	NOSIGFE	-
clogl	func	NOSIGFE	-
close	func	SIGFE	-
close_range	func	SIGFE	-
closedir	func	SIGFE	-
closelog	func	SIGFE	-
cnd_broadcast	func	SIGFE	-
cnd_destroy	func	SIGFE	-
cnd_init	func	SIGFE	-
cnd_signal	func	SIGFE	-
cnd_timedwait	func	SIGFE	-
cnd_wait	func	SIGFE	-
confstr	func	NOSIGFE	-
conj	func	NOSIGFE	-
conjf	func	NOSIGFE	-
conjl	func	NOSIGFE	-
connect	func	SIGFE	cygwin_connect
copysign	func	NOSIGFE	-
copysignf	func	NOSIGFE	-
copysignl	func	NOSIGFE	-
cos	func	NOSIGFE	-
cosf	func	NOSIGFE	-
cosh	func	NOSIGFE	-
coshf	func	NOSIGFE	-
coshl	func	NOSIGFE	-
cosl	func	NOSIGFE	-
cpow	func	NOSIGFE	-
cpowf	func	NOSIGFE	-
cpowl	func	NOSIGFE	-
cproj	func	NOSIGFE	-
cprojf	func	NOSIGFE	-
cprojl	func	NOSIGFE	-
creal	func	NOSIGFE	-
crealf	func	NOSIGFE	-
creall	func	NOSIGFE	-
creat	func	SIGFE	-
csin	func	NOSIGFE	-
csinf	func	NOSIGFE	-
csinh	func	NOSIGFE	-
csinhf	func	NOSIGFE	-
csinhl	func	NOSIGFE	-
csinl	func	NOSIGFE	-
csqrt	func	NOSIGFE	-
csqrtf	func	NOSIGFE	-
csqrtl	func	NOSIGFE	-
ctan	func	NOSIGFE	-
ctanf	func	NOSIGFE	-
ctanh	func	NOSIGFE	-
ctanhf	func	NOSIGFE	-
ctanhl	func	NOSIGFE	-
ctanl	func	NOSIGFE	-
ctermid	func	SIGFE	-
ctime	func	SIGFE	-
ctime_r	func	SIGFE	-
cuserid	func	NOSIGFE	-
cwait	func	SIGFE	-
cygwin_attach_handle_to_fd	func	SIGFE	-
cygwin_conv_path	func	SIGFE	-
cygwin_conv_path_list	func	SIGFE	-
cygwin_create_path	func	SIGFE	-
cygwin_detach_dll	func	SIGFE_MAYBE	-
cygwin_dll_init	func	NOSIGFE	-
cygwin_internal	func	NOSIGFE	-
cygwin_logon_user	func	SIGFE	-
cygwin_posix_path_list_p	func	NOSIGFE	-
cygwin_set_impersonation_token	func	SIGFE	-
cygwin_split_path	func	NOSIGFE	-
cygwin_stackdump	func	SIGFE	-
