libc.so.6	sleep	GLIBC_2.2.5	553	2
libc.so.6	dup2	GLIBC_2.2.5	538	2
libc.so.6	localtime	GLIBC_2.2.5	538	2
libc.so.6	strftime	GLIBC_2.2.5	535	2
libpthread.so.0	pthread_create	GLIBC_2.2.5	532	2
libdl.so.2	dlsym	GLIBC_2.2.5	530	2
libc.so.6	__strcpy_chk	GLIBC_2.3.4	521	2
libc.so.6	readlink	GLIBC_2.2.5	519	2
libc.so.6	stpcpy	GLIBC_2.2.5	518	2
libpthread.so.0	open	GLIBC_2.2.5	517	3
libc.so.6	geteuid	GLIBC_2.2.5	516	2
libc.so.6	mmap	GLIBC_2.2.5	509	2
libc.so.6	fseek	GLIBC_2.2.5	504	2
libc.so.6	getcwd	GLIBC_2.2.5	501	2
libdl.so.2	dlopen	GLIBC_2.2.5	499	2
libc.so.6	strcspn	GLIBC_2.2.5	496	2
libc.so.6	chdir	GLIBC_2.2.5	494	2
libc.so.6	bind	GLIBC_2.2.5	492	2
libpthread.so.0	pthread_mutex_init	GLIBC_2.2.5	488	2
libc.so.6	strcat	GLIBC_2.2.5	486	2
libc.so.6	putc	GLIBC_2.2.5	484	2
libc.so.6	clock_gettime	GLIBC_2.17	482	2
libc.so.6	dcgettext	GLIBC_2.2.5	482	4
libc.so.6	setsockopt	GLIBC_2.2.5	479	2
libc.so.6	getc	GLIBC_2.2.5	474	2
libc.so.6	select	GLIBC_2.2.5	472	2
libc.so.6	getaddrinfo	GLIBC_2.2.5	453	2
libc.so.6	strtoull	GLIBC_2.2.5	453	2
libdl.so.2	dlclose	GLIBC_2.2.5	452	2
libc.so.6	strtok	GLIBC_2.2.5	448	2
libc.so.6	getopt_long	GLIBC_2.2.5	447	2
libdl.so.2	dlerror	GLIBC_2.2.5	447	2
libc.so.6	freeaddrinfo	GLIBC_2.2.5	445	2
libc.so.6	bindtextdomain	GLIBC_2.2.5	444	4
libc.so.6	poll	GLIBC_2.2.5	442	2
libc.so.6	sigaddset	GLIBC_2.2.5	439	3
libc.so.6	umask	GLIBC_2.2.5	439	2
libc.so.6	strspn	GLIBC_2.2.5	437	2
libc.so.6	printf	GLIBC_2.2.5	423	2
libc.so.6	chmod	GLIBC_2.2.5	416	2
libc.so.6	ftell	GLIBC_2.2.5	412	2
libpthread.so.0	pthread_mutex_destroy	GLIBC_2.2.5	409	2
libc.so.6	fgetc	GLIBC_2.2.5	408	2
libc.so.6	strtoll	GLIBC_2.2.5	405	2
libc.so.6	syscall	GLIBC_2.2.5	405	4
libc.so.6	__strcat_chk	GLIBC_2.3.4	402	2
libc.so.6	strpbrk	GLIBC_2.2.5	400	2
libc.so.6	__fdelt_chk	GLIBC_2.15	399	4
libc.so.6	__ctype_toupper_loc	GLIBC_2.3	398	4
libc.so.6	listen	GLIBC_2.2.5	396	2
libc.so.6	setenv	GLIBC_2.2.5	393	2
libc.so.6	getpwuid	GLIBC_2.2.5	388	2
libm.so.6	pow	GLIBC_2.2.5	388	2
libc.so.6	dup	GLIBC_2.2.5	387	2
libpthread.so.0	sigaction	GLIBC_2.2.5	383	3
libc.so.6	textdomain	GLIBC_2.2.5	379	4
libc.so.6	fopen64	GLIBC_2.2.5	374	1
libc.so.6	__isoc99_sscanf	GLIBC_2.7	373	4
libc.so.6	pthread_self	GLIBC_2.2.5	373	2
libc.so.6	execvp	GLIBC_2.2.5	372	2
libc.so.6	uname	GLIBC_2.2.5	371	2
libc.so.6	gethostname	GLIBC_2.2.5	370	2
libc.so.6	stdin	GLIBC_2.2.5	368	4
libc.so.6	realpath	GLIBC_2.3	367	2
libc.so.6	waitpid	GLIBC_2.2.5	367	2
libpthread.so.0	pthread_join	GLIBC_2.2.5	367	2
libc.so.6	__lxstat	GLIBC_2.2.5	366	3
libc.so.6	strnlen	GLIBC_2.2.5	362	2
libc.so.6	getsockopt	GLIBC_2.2.5	359	2
libc.so.6	sigprocmask	GLIBC_2.2.5	357	3
libc.so.6	__xstat64	GLIBC_2.2.5	352	3
libm.so.6	sqrt	GLIBC_2.2.5	350	2
libc.so.6	__asprintf_chk	GLIBC_2.8	349	3
libc.so.6	__strncpy_chk	GLIBC_2.3.4	343	2
libc.so.6	__fxstat64	GLIBC_2.2.5	342	3
libc.so.6	inet_ntop	GLIBC_2.2.5	338	2
libc.so.6	__syslog_chk	GLIBC_2.4	336	3
libc.so.6	gai_strerror	GLIBC_2.2.5	336	2
libc.so.6	rmdir	GLIBC_2.2.5	333	2
libpthread.so.0	waitpid	GLIBC_2.2.5	331	2
libc.so.6	rand	GLIBC_2.2.5	329	2
libc.so.6	localtime_r	GLIBC_2.2.5	327	2
libc.so.6	strtok_r	GLIBC_2.2.5	326	2
libc.so.6	usleep	GLIBC_2.2.5	325	2
libc.so.6	fchmod	GLIBC_2.2.5	322	2
libc.so.6	fscanf	GLIBC_2.2.5	322	2
libpthread.so.0	connect	GLIBC_2.2.5	322	2
libc.so.6	remove	GLIBC_2.2.5	319	2
ld-linux-x86-64.so.2	__tls_get_addr	GLIBC_2.3	318	unmapped
libpthread.so.0	pthread_cond_wait	GLIBC_2.3.2	314	2
libc.so.6	getpwnam	GLIBC_2.2.5	313	2
libc.so.6	getsockname	GLIBC_2.2.5	307	2
libc.so.6	gmtime	GLIBC_2.2.5	304	2
libc.so.6	sigaction	GLIBC_2.2.5	303	3
libc.so.6	getgid	GLIBC_2.2.5	301	2
libc.so.6	getnameinfo	GLIBC_2.2.5	299	2
libc.so.6	tcsetattr	GLIBC_2.2.5	298	2
libc.so.6	tcgetattr	GLIBC_2.2.5	297	2
libc.so.6	mktime	GLIBC_2.2.5	294	2
libc.so.6	execv	GLIBC_2.2.5	293	2
libc.so.6	strndup	GLIBC_2.2.5	293	2
libc.so.6	rewind	GLIBC_2.2.5	292	2
libpthread.so.0	pthread_cond_init	GLIBC_2.3.2	291	2
libc.so.6	getpagesize	GLIBC_2.2.5	289	2
libpthread.so.0	pthread_getspecific	GLIBC_2.2.5	289	2
libc.so.6	__longjmp_chk	GLIBC_2.11	288	3
libpthread.so.0	pthread_cond_signal	GLIBC_2.3.2	287	2
libc.so.6	setsid	GLIBC_2.2.5	285	2
libc.so.6	ungetc	GLIBC_2.2.5	285	2
libc.so.6	openlog	GLIBC_2.2.5	284	2
libc.so.6	sigfillset	GLIBC_2.2.5	284	3
libc.so.6	inet_pton	GLIBC_2.2.5	283	2
libc.so.6	nl_langinfo	GLIBC_2.2.5	283	2
libpthread.so.0	pthread_attr_init	GLIBC_2.2.5	280	2
libc.so.6	unsetenv	GLIBC_2.2.5	278	2
libm.so.6	log	GLIBC_2.2.5	269	2
libc.so.6	ftruncate	GLIBC_2.2.5	266	2
libc.so.6	setuid	GLIBC_2.2.5	262	2
libc.so.6	__memset_chk	GLIBC_2.3.4	260	2
libc.so.6	connect	GLIBC_2.2.5	260	2
libc.so.6	pclose	GLIBC_2.2.5	260	2
libc.so.6	ctime	GLIBC_2.2.5	259	2
libc.so.6	lseek	GLIBC_2.2.5	258	2
libc.so.6	system	GLIBC_2.2.5	258	2
libc.so.6	mkstemp	GLIBC_2.2.5	255	2
libc.so.6	fnmatch	GLIBC_2.2.5	254	2
libc.so.6	getegid	GLIBC_2.2.5	254	2
libc.so.6	popen	GLIBC_2.2.5	254	2
libpthread.so.0	pthread_setspecific	GLIBC_2.2.5	254	2
libpthread.so.0	open64	GLIBC_2.2.5	251	3
libc.so.6	_setjmp	GLIBC_2.2.5	249	3
libpthread.so.0	pthread_key_create	GLIBC_2.2.5	249	2
libc.so.6	strncat	GLIBC_2.2.5	247	2
libm.so.6	sin	GLIBC_2.2.5	247	2
libc.so.6	getrlimit	GLIBC_2.2.5	245	3
libc.so.6	setvbuf	GLIBC_2.2.5	244	2
libc.so.6	__getdelim	GLIBC_2.2.5	243	1
libc.so.6	__vasprintf_chk	GLIBC_2.8	240	3
libc.so.6	setgid	GLIBC_2.2.5	240	2
libc.so.6	shutdown	GLIBC_2.2.5	240	2
libc.so.6	fcntl64	GLIBC_2.28	239	3
libc.so.6	readdir64	GLIBC_2.2.5	239	3
libc.so.6	regexec	GLIBC_2.3.4	238	2
libm.so.6	cos	GLIBC_2.2.5	238	2
libpthread.so.0	pthread_cond_destroy	GLIBC_2.3.2	238	2
libpthread.so.0	pthread_sigmask	GLIBC_2.2.5	238	3
libc.so.6	regcomp	GLIBC_2.2.5	236	2
libc.so.6	mmap64	GLIBC_2.2.5	234	1
libc.so.6	putenv	GLIBC_2.2.5	233	2
libc.so.6	__memmove_chk	GLIBC_2.3.4	232	2
libpthread.so.0	pthread_attr_destroy	GLIBC_2.2.5	232	2
libpthread.so.0	send	GLIBC_2.2.5	232	2
libm.so.6	exp	GLIBC_2.2.5	231	2
libc.so.6	link	GLIBC_2.2.5	229	2
libc.so.6	srand	GLIBC_2.2.5	229	2
libm.so.6	log10	GLIBC_2.2.5	229	2
libc.so.6	environ	GLIBC_2.2.5	227	2
libc.so.6	symlink	GLIBC_2.2.5	227	2
libpthread.so.0	recv	GLIBC_2.2.5	226	2
libc.so.6	alarm	GLIBC_2.2.5	225	2
libc.so.6	getopt	GLIBC_2.2.5	225	2
libm.so.6	atan2	GLIBC_2.2.5	223	2
libc.so.6	getrusage	GLIBC_2.2.5	222	2
libc.so.6	prctl	GLIBC_2.2.5	222	4
libpthread.so.0	fsync	GLIBC_2.2.5	222	2
libc.so.6	gmtime_r	GLIBC_2.2.5	221	2
libpthread.so.0	pthread_cond_broadcast	GLIBC_2.3.2	221	2
libc.so.6	chown	GLIBC_2.2.5	220	2
libc.so.6	__environ	GLIBC_2.2.5	218	1
libc.so.6	socketpair	GLIBC_2.2.5	218	2
libc.so.6	regfree	GLIBC_2.2.5	214	2
libc.so.6	writev	GLIBC_2.2.5	213	2
libpthread.so.0	lseek	GLIBC_2.2.5	213	2
libc.so.6	clearerr	GLIBC_2.2.5	212	2
libc.so.6	getpeername	GLIBC_2.2.5	211	2
libc.so.6	setrlimit	GLIBC_2.2.5	211	3
libc.so.6	__lxstat64	GLIBC_2.2.5	210	3
libc.so.6	bind_textdomain_codeset	GLIBC_2.2.5	210	4
libpthread.so.0	pthread_once	GLIBC_2.2.5	209	2
libpthread.so.0	accept	GLIBC_2.2.5	208	2
libc.so.6	fprintf	GLIBC_2.2.5	207	2
libc.so.6	__strncat_chk	GLIBC_2.3.4	205	2
libc.so.6	open64	GLIBC_2.2.5	205	3
libc.so.6	_environ	GLIBC_2.2.5	202	1
libc.so.6	__realpath_chk	GLIBC_2.4	201	3
libm.so.6	sincos	GLIBC_2.2.5	201	2
libc.so.6	fchown	GLIBC_2.2.5	200	2
libc.so.6	tolower	GLIBC_2.2.5	200	2
libc.so.6	__stpcpy_chk	GLIBC_2.3.4	199	2
libc.so.6	sched_yield	GLIBC_2.2.5	199	2
libc.so.6	getppid	GLIBC_2.2.5	198	2
libpthread.so.0	pthread_mutexattr_init	GLIBC_2.2.5	197	2
libm.so.6	fmod	GLIBC_2.2.5	196	2
libc.so.6	ftruncate64	GLIBC_2.2.5	195	1
libc.so.6	iconv_open	GLIBC_2.2.5	194	4
libc.so.6	iconv	GLIBC_2.2.5	193	4
libc.so.6	strsignal	GLIBC_2.2.5	193	2
libpthread.so.0	pthread_cond_timedwait	GLIBC_2.3.2	193	2
libc.so.6	dirfd	GLIBC_2.2.5	192	2
libc.so.6	isspace	GLIBC_2.2.5	191	2
libpthread.so.0	nanosleep	GLIBC_2.2.5	191	2
libc.so.6	strerror_r	GLIBC_2.2.5	190	2
libc.so.6	iconv_close	GLIBC_2.2.5	189	4
libpthread.so.0	lseek64	GLIBC_2.2.5	189	1
libc.so.6	closelog	GLIBC_2.2.5	187	2
libc.so.6	vsnprintf	GLIBC_2.2.5	185	2
libc.so.6	getgrnam	GLIBC_2.2.5	184	2
libpthread.so.0	pthread_mutex_trylock	GLIBC_2.2.5	183	2
libc.so.6	flock	GLIBC_2.2.5	182	2
libc.so.6	posix_memalign	GLIBC_2.2.5	181	2
libc.so.6	pthread_mutex_unlock	GLIBC_2.2.5	178	2
libc.so.6	getpwuid_r	GLIBC_2.2.5	177	2
libc.so.6	pthread_mutex_lock	GLIBC_2.2.5	177	2
libpthread.so.0	pthread_mutexattr_settype	GLIBC_2.2.5	177	2
libc.so.6	madvise	GLIBC_2.2.5	174	2
libm.so.6	tan	GLIBC_2.2.5	174	2
libc.so.6	pipe2	GLIBC_2.9	164	2
libc.so.6	setgroups	GLIBC_2.2.5	163	2
libc.so.6	execve	GLIBC_2.2.5	162	2
libc.so.6	epoll_ctl	GLIBC_2.3.2	160	4
libm.so.6	atan	GLIBC_2.2.5	160	2
libpthread.so.0	pthread_attr_setdetachstate	GLIBC_2.2.5	160	2
libpthread.so.0	pthread_key_delete	GLIBC_2.2.5	159	2
libc.so.6	__xpg_basename	GLIBC_2.2.5	157	4
libpthread.so.0	__pthread_key_create	GLIBC_2.2.5	157	1
libc.so.6	epoll_wait	GLIBC_2.3.2	155	4
libc.so.6	dirname	GLIBC_2.2.5	153	2
libm.so.6	acos	GLIBC_2.2.5	153	2
libpthread.so.0	pthread_mutexattr_destroy	GLIBC_2.2.5	153	2
libc.so.6	mkdtemp	GLIBC_2.2.5	152	2
libc.so.6	sprintf	GLIBC_2.2.5	152	2
libm.so.6	ldexp	GLIBC_2.2.5	152	2
libc.so.6	execl	GLIBC_2.2.5	150	2
libpthread.so.0	raise	GLIBC_2.2.5	149	2
libpthread.so.0	pthread_attr_setstacksize	GLIBC_2.2.5	148	2
libc.so.6	strsep	GLIBC_2.2.5	147	2
libpthread.so.0	pthread_exit	GLIBC_2.2.5	147	2
libpthread.so.0	recvmsg	GLIBC_2.2.5	147	2
libpthread.so.0	sem_post	GLIBC_2.2.5	146	2
libc.so.6	__open_2	GLIBC_2.7	145	4
libm.so.6	asin	GLIBC_2.2.5	145	2
libpthread.so.0	sendmsg	GLIBC_2.2.5	145	2
libc.so.6	dl_iterate_phdr	GLIBC_2.2.5	144	4
libc.so.6	getgroups	GLIBC_2.2.5	142	2
libc.so.6	mprotect	GLIBC_2.2.5	142	2
libc.so.6	tzset	GLIBC_2.2.5	142	2
libc.so.6	getgrgid	GLIBC_2.2.5	141	2
libdl.so.2	dladdr	GLIBC_2.2.5	140	2
libc.so.6	random	GLIBC_2.2.5	139	2
libc.so.6	times	GLIBC_2.2.5	139	2
libc.so.6	recv	GLIBC_2.2.5	138	2
libc.so.6	setbuf	GLIBC_2.2.5	138	2
libc.so.6	getservbyname	GLIBC_2.2.5	137	2
libc.so.6	send	GLIBC_2.2.5	135	2
libm.so.6	modf	GLIBC_2.2.5	135	2
libpthread.so.0	sem_init	GLIBC_2.2.5	135	2
libc.so.6	__uflow	GLIBC_2.2.5	134	4
libc.so.6	getpwnam_r	GLIBC_2.2.5	133	2
libpthread.so.0	pthread_rwlock_unlock	GLIBC_2.2.5	133	2
libc.so.6	dcngettext	GLIBC_2.2.5	132	4
libc.so.6	freopen	GLIBC_2.2.5	132	2
libc.so.6	lseek64	GLIBC_2.2.5	132	1
libc.so.6	getifaddrs	GLIBC_2.3	131	2
libc.so.6	isalnum	GLIBC_2.2.5	131	2
libc.so.6	sigdelset	GLIBC_2.2.5	131	3
libc.so.6	utime	GLIBC_2.2.5	131	2
